name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
1668,2015.0,155000.0,60000.0,0,1,1,2,340,7,192,423,5.0
1255,2019.0,900000.0,60000.0,1,1,1,0,358,13,289,193,5.0
1198,2013.0,650000.0,170000.0,1,1,1,4,268,13,293,193,7.0
1065,2004.0,70000.0,220000.0,3,1,1,2,136,112,172,388,4.0
1081,2012.0,180000.0,80000.0,3,1,1,0,322,112,182,400,5.0
508,2013.0,200000.0,57000.0,3,1,1,0,281,114,191,407,5.0
705,2014.0,300000.0,100000.0,3,1,1,0,240,2,226,436,5.0
644,2015.0,650000.0,40000.0,3,1,1,0,160,42,51,130,5.0
1081,2014.0,267000.0,40000.0,3,1,1,0,322,112,182,400,5.0
1394,2018.0,450000.0,50000.0,0,1,1,0,375,119,198,408,5.0
566,2014.0,400000.0,90000.0,3,1,1,2,210,10,264,50,5.0
1044,2012.0,310000.0,86000.0,1,1,1,0,74,88,33,277,8.0
1751,2009.0,70000.0,15000.0,3,1,1,0,369,110,170,372,4.0
819,2017.0,675000.0,70000.0,1,1,1,2,129,90,206,182,7.0
190,2013.0,350000.0,120000.0,3,1,1,0,77,44,321,117,5.0
1098,2014.0,240000.0,80000.0,3,1,1,2,345,119,222,424,5.0
1707,2014.0,185000.0,80000.0,1,1,1,2,216,26,231,95,5.0
504,2017.0,250000.0,50000.0,3,1,1,0,281,114,191,407,5.0
1106,2009.0,135000.0,100000.0,3,1,1,0,238,112,180,398,5.0
636,2011.0,500000.0,80000.0,1,1,1,0,314,39,62,274,5.0
1772,2010.0,300000.0,108957.0,1,1,1,0,72,71,70,302,7.0
1827,2017.0,328000.0,68000.0,3,1,1,2,342,12,276,49,5.0
827,2015.0,509999.0,65000.0,1,1,1,0,129,90,206,182,7.0
1056,2015.0,575000.0,110000.0,1,1,1,2,75,71,45,285,8.0
1053,2012.0,700000.0,50000.0,1,1,1,0,37,88,33,279,8.0
1399,2008.0,105000.0,100000.0,3,1,1,4,210,1,220,415,5.0
1057,2008.0,60000.0,80000.0,3,1,1,2,136,112,172,388,4.0
1107,2008.0,112999.0,80000.0,3,1,1,4,238,112,180,398,5.0
1693,2015.0,229999.0,120000.0,1,1,1,2,217,26,232,94,5.0
291,2012.0,325000.0,150000.0,1,1,1,0,244,25,225,139,5.0
721,2017.0,650000.0,20000.0,3,1,1,0,204,10,262,48,5.0
1720,2009.0,85000.0,80000.0,1,1,1,2,159,26,232,79,5.0
452,2015.0,570000.0,93000.0,1,1,1,2,352,36,313,193,7.0
1339,2015.0,525000.0,134000.0,1,1,1,0,360,13,244,178,5.0
771,2013.0,350000.0,90000.0,3,1,1,2,202,10,267,37,5.0
1355,2007.0,250000.0,60000.0,3,1,1,0,150,10,279,40,5.0
1039,2010.0,300000.0,120000.0,1,1,1,2,74,84,309,226,8.0
798,2017.0,1325000.0,30000.0,1,1,1,0,163,58,114,324,5.0
733,2017.0,650000.0,22200.0,1,1,1,0,318,24,292,221,5.0
551,2018.0,520000.0,6000.0,3,1,1,0,210,10,263,36,5.0
1352,2016.0,500000.0,32000.0,3,1,1,0,254,10,261,41,5.0
1558,2016.0,220000.0,90000.0,3,1,1,0,359,113,188,405,5.0
1151,2017.0,650000.0,78000.0,1,1,1,4,383,13,289,193,5.0
461,2017.0,819999.0,12000.0,3,1,1,0,175,12,291,31,5.0
1530,2016.0,645000.0,120000.0,1,1,1,0,242,29,273,193,5.0
1195,2015.0,780000.0,40000.0,1,1,1,0,353,13,289,193,7.0
385,2008.0,215000.0,110000.0,3,1,1,2,180,35,253,66,5.0
1948,2007.0,600000.0,260000.0,1,1,1,4,45,85,7,187,7.0
1103,2011.0,114999.0,10000.0,3,1,1,0,238,112,180,398,5.0
1670,2012.0,75000.0,12000.0,3,1,1,0,155,7,213,439,5.0
64,2011.0,120000.0,60000.0,3,1,1,0,204,12,256,15,5.0
1560,2016.0,250000.0,41000.0,3,1,1,0,359,113,188,405,5.0
1236,2018.0,200000.0,25000.0,3,1,1,0,154,112,169,388,8.0
687,2015.0,380000.0,30000.0,3,1,1,0,217,10,264,50,5.0
336,2018.0,560000.0,50000.0,1,1,1,0,367,36,313,193,5.0
1224,2018.0,575000.0,10000.0,3,1,1,0,273,10,261,41,5.0
852,2017.0,620000.0,40000.0,1,1,1,0,145,32,232,182,7.0
967,2012.0,525000.0,120000.0,1,1,1,0,32,71,47,287,8.0
1307,2017.0,635000.0,40000.0,1,1,1,0,374,13,244,178,5.0
1539,2016.0,650000.0,80000.0,1,1,1,0,239,29,25,245,5.0
1068,2001.0,39000.0,42108.0,3,1,1,0,136,112,172,388,4.0
280,2017.0,550000.0,70000.0,1,1,1,2,368,36,319,212,5.0
1247,2009.0,145000.0,150000.0,1,1,1,4,281,13,241,43,5.0
1718,2007.0,130000.0,100000.0,1,1,1,4,136,26,232,79,5.0
1204,2017.0,825000.0,79000.0,1,0,1,0,364,13,290,193,7.0
1917,2015.0,1650000.0,91000.0,1,0,0,2,41,102,111,330,7.0
1372,2018.0,875000.0,50000.0,1,0,1,0,350,13,289,193,5.0
1170,2016.0,650000.0,81000.0,1,0,1,2,383,13,289,193,5.0
791,2014.0,2000000.0,51000.0,1,1,0,0,95,104,164,391,5.0
46,2018.0,2850000.0,27000.0,1,0,0,0,161,64,133,336,5.0
17,2018.0,2800000.0,26000.0,1,0,0,0,124,59,119,335,5.0
39,2018.0,3900000.0,17100.0,1,0,0,0,316,64,137,348,5.0
90,2013.0,246000.0,56000.0,1,0,1,0,310,13,244,175,5.0
334,2013.0,325000.0,60000.0,1,0,1,2,354,36,314,193,5.0
793,2019.0,1450000.0,22000.0,3,0,0,0,131,20,100,266,5.0
357,2017.0,850000.0,30000.0,3,0,0,0,115,35,42,115,7.0
2034,2015.0,560000.0,43001.0,1,0,1,0,312,36,28,261,5.0
1198,2015.0,575000.0,60000.0,1,0,1,0,364,13,290,193,7.0
1137,2019.0,470000.0,9000.0,3,0,0,0,296,119,221,424,5.0
1704,2014.0,221000.0,65000.0,1,0,1,0,216,26,231,95,5.0
1936,2014.0,680000.0,95000.0,1,0,1,0,49,85,5,188,8.0
225,2013.0,700000.0,62000.0,1,0,1,0,52,89,77,312,7.0
2050,2016.0,1950000.0,48000.0,1,0,0,0,391,61,130,348,5.0
481,2015.0,875000.0,72000.0,1,0,0,0,160,39,59,275,5.0
654,2017.0,850000.0,35000.0,1,1,1,4,307,39,59,272,5.0
1532,2013.0,550000.0,100600.0,1,1,1,4,256,29,273,194,5.0
1307,2013.0,480000.0,105000.0,1,1,1,4,335,13,244,178,5.0
938,2017.0,1050000.0,90000.0,1,1,1,0,115,71,47,284,7.0
831,2016.0,631000.0,92385.0,1,1,1,0,129,90,206,182,7.0
1760,2015.0,165000.0,25000.0,3,1,1,0,362,110,174,380,4.0
1249,2010.0,320000.0,60000.0,3,1,1,2,281,10,281,50,5.0
1253,2012.0,360000.0,100000.0,3,1,1,2,202,10,281,50,5.0
605,2004.0,130000.0,100000.0,3,1,0,2,393,121,322,441,5.41671936259011
515,2006.0,175000.0,25000.0,3,1,1,4,50,50,63,136,5.0
735,2016.0,725000.0,120000.0,1,1,1,0,318,24,292,221,5.0
169,2014.0,280000.0,185000.0,1,1,1,4,228,13,248,185,5.0
2023,2011.0,325000.0,134000.0,1,1,1,2,309,12,241,161,5.0
291,2014.0,320000.0,120000.0,1,1,1,4,244,25,226,139,5.0
549,2018.0,500000.0,120000.0,3,1,1,0,210,10,263,36,5.0
1029,2014.0,825000.0,165000.0,1,1,1,2,107,71,76,311,7.0
1244,2016.0,350000.0,120000.0,1,1,1,4,332,13,242,178,5.0
729,2011.0,470000.0,89000.0,1,1,1,0,327,24,297,224,5.0
910,2009.0,125000.0,120000.0,1,1,1,4,221,29,215,140,5.0
514,2006.0,140000.0,120000.0,3,1,0,0,52,50,63,136,5.0
348,2013.0,484999.0,50000.0,1,1,1,0,367,36,313,193,5.0
1081,2018.0,308000.0,15000.0,3,1,1,0,354,112,182,400,5.0
549,2019.0,570000.0,13000.0,3,1,1,0,210,10,263,36,5.0
1915,2010.0,900000.0,240000.0,1,1,1,0,20,102,117,318,7.0
797,2017.0,1800000.0,45000.0,1,1,1,0,139,58,114,324,5.0
868,2005.0,400000.0,30000.0,1,1,1,2,393,121,322,441,5.41671936259011
1291,2018.0,680000.0,28000.0,3,1,0,0,287,10,261,41,5.0
1317,2017.0,700000.0,70000.0,1,1,1,0,384,13,245,178,5.0
1045,2011.0,240000.0,116000.0,1,1,1,0,74,88,33,277,7.0
504,2014.0,280000.0,90000.0,3,1,1,0,281,114,191,407,5.0
1678,2010.0,125000.0,120000.0,1,1,1,2,159,26,233,90,5.0
238,2009.0,130000.0,100000.0,1,1,1,4,393,121,322,441,5.41671936259011
1354,2015.0,434999.0,50000.0,3,1,1,2,254,10,271,55,5.0
1950,2015.0,1050000.0,120000.0,1,1,1,0,49,85,5,191,7.0
2052,2013.0,1200000.0,72500.0,1,1,0,2,334,61,90,322,5.0
2043,2013.0,400000.0,120000.0,1,1,1,2,260,46,16,260,5.0
1029,2014.0,850000.0,120000.0,1,1,1,0,107,71,76,311,7.0
761,2014.0,475000.0,83000.0,1,1,1,2,318,24,292,221,5.0
313,2003.0,150000.0,40000.0,3,1,1,4,79,45,302,83,5.0
1912,2018.0,2900000.0,46000.0,1,1,1,0,82,96,120,358,7.0
1950,2015.0,1100000.0,137000.0,1,1,1,0,49,85,5,191,7.0
1081,2017.0,285000.0,25000.0,3,1,1,2,354,112,182,400,5.0
540,2018.0,650000.0,50000.0,1,1,1,0,346,6,243,170,5.0
1074,2012.0,275000.0,60000.0,3,1,1,0,212,119,218,424,5.0
1057,2000.0,60000.0,100000.0,3,1,1,2,136,112,172,388,4.0
895,2011.0,229999.0,105000.0,1,1,1,2,221,29,215,140,5.0
1095,2015.0,300000.0,20000.0,3,1,1,0,345,119,222,424,5.0
1197,2016.0,940000.0,50000.0,1,1,1,0,353,13,289,193,7.0
1168,2015.0,600000.0,120000.0,1,1,1,2,372,13,289,193,5.0
1112,2017.0,800000.0,70000.0,1,1,1,0,380,13,244,178,5.0
1505,2017.0,580000.0,90000.0,1,1,1,2,321,29,278,196,5.0
1844,2018.0,450000.0,75000.0,3,1,1,0,249,12,276,49,5.0
83,2011.0,290000.0,82500.0,1,1,1,2,147,62,57,296,5.0
348,2014.0,530000.0,110000.0,1,1,1,0,367,36,313,193,5.0
649,2019.0,960000.0,20000.0,1,1,1,0,346,24,293,217,5.0
378,2009.0,290000.0,110000.0,3,1,1,4,159,35,44,116,5.0
1476,2008.0,160000.0,100000.0,1,1,1,0,96,66,225,63,5.0
1142,2017.0,400000.0,52000.0,3,1,1,0,296,119,220,424,5.0
1368,2017.0,700000.0,90000.0,1,1,1,0,350,13,289,193,5.0
2043,2012.0,361000.0,90000.0,1,1,1,0,260,46,16,260,5.0
774,2013.0,390000.0,53000.0,1,1,1,2,305,24,293,219,5.0
1677,2012.0,200000.0,180000.0,1,1,1,0,198,13,248,168,5.0
774,2013.0,390000.0,53000.0,1,1,1,2,305,24,293,219,5.0
1338,2013.0,500000.0,53000.0,1,1,1,0,325,13,244,178,5.0
1106,2011.0,200000.0,50600.0,3,1,1,0,238,112,180,398,5.0
1794,2015.0,503000.0,110000.0,1,1,1,0,78,71,86,300,7.0
1377,2017.0,775000.0,32000.0,1,0,1,0,350,13,289,193,5.0
1369,2018.0,750000.0,5000.0,1,1,1,0,350,13,289,193,5.0
721,2018.0,570000.0,25000.0,3,1,1,0,204,10,262,48,5.0
439,2016.0,484999.0,30000.0,3,1,1,0,205,12,291,31,5.0
354,2017.0,700000.0,43000.0,3,0,1,0,115,35,42,115,7.0
658,2012.0,415000.0,60000.0,3,0,1,0,180,35,36,111,5.0
194,2014.0,484999.0,54000.0,1,0,1,0,327,36,317,199,5.0
1263,2016.0,675000.0,52000.0,1,1,1,0,339,13,289,193,5.0
210,2015.0,680000.0,50000.0,3,1,1,0,127,37,31,108,5.0
1081,2013.0,235000.0,52000.0,3,0,1,0,354,112,182,400,5.0
1025,2018.0,1700000.0,15000.0,1,1,1,0,107,71,92,331,7.0
1014,2015.0,1200000.0,50000.0,1,1,0,2,131,71,76,311,7.0
399,2014.0,630000.0,56000.0,1,1,1,2,358,36,313,193,5.0
281,2018.0,640000.0,82000.0,1,1,1,0,368,36,319,212,5.0
687,2014.0,355000.0,121000.0,3,0,1,0,217,10,264,50,5.0
968,2012.0,560000.0,101903.0,1,1,1,2,32,71,47,287,8.0
1305,2018.0,580000.0,120000.0,1,1,1,0,335,13,244,178,5.0
288,2010.0,185000.0,85568.0,1,0,1,0,202,25,225,139,5.0
1129,2019.0,660000.0,10000.0,3,1,0,0,291,10,270,55,5.0
497,2014.0,220000.0,10000.0,3,1,1,0,249,119,226,427,5.0
601,2007.0,150000.0,60000.0,3,1,1,1,186,2,206,431,5.0
943,2011.0,484999.0,80000.0,1,1,1,2,62,71,37,281,5.0
1330,2019.0,509999.0,10000.0,3,1,1,0,287,10,261,41,5.0
832,2014.0,515000.0,60000.0,1,1,1,0,129,90,206,182,7.0
1441,2014.0,1250000.0,42000.0,3,1,0,0,29,43,49,189,5.0
78,2014.0,350000.0,50000.0,1,1,1,1,194,13,240,148,8.0
1098,2018.0,375000.0,11500.0,3,1,1,0,345,119,222,424,5.0
478,2019.0,950000.0,15000.0,1,1,1,0,310,24,291,221,5.0
1317,2015.0,615000.0,32000.0,1,1,1,0,374,13,244,178,5.0
1330,2011.0,275000.0,50000.0,3,1,1,0,204,10,280,50,5.0
54,2020.0,7200000.0,5000.0,1,1,0,0,57,104,163,394,7.0
1179,2017.0,400000.0,10000.0,3,1,1,0,114,9,237,5,5.0
1257,2019.0,930000.0,15000.0,1,1,1,0,358,13,289,193,5.0
1310,2012.0,310000.0,100000.0,3,1,1,0,217,10,280,50,5.0
1893,2012.0,320000.0,120000.0,1,1,1,0,393,121,322,441,5.41671936259011
1965,2016.0,1670000.0,25000.0,1,1,1,2,66,80,84,317,7.0
1297,2013.0,356000.0,70000.0,1,1,1,2,335,13,244,178,5.0
392,2013.0,500000.0,32000.0,3,1,1,0,154,35,38,118,5.0
1827,2018.0,409999.0,35000.0,3,1,1,2,342,12,276,49,5.0
1374,2019.0,980000.0,50000.0,1,1,1,0,350,13,289,193,5.0
836,2005.0,150000.0,100000.0,1,1,1,2,65,90,207,157,7.0
450,2019.0,750000.0,3100.0,3,1,0,0,194,12,291,31,5.0
1628,2013.0,500000.0,60000.0,3,1,0,0,67,53,97,262,5.0
1338,2013.0,355000.0,170000.0,1,1,1,0,325,13,244,178,5.0
1679,2011.0,200000.0,50000.0,1,1,1,2,159,26,233,90,5.0
1935,2008.0,370000.0,120000.0,1,1,1,2,45,85,7,187,8.0
690,2015.0,450000.0,20000.0,3,1,1,0,217,10,264,50,5.0
566,2015.0,486000.0,10000.0,3,1,1,0,210,10,264,50,5.0
1259,2011.0,242000.0,120000.0,1,1,1,0,294,13,294,193,5.0
544,2018.0,580000.0,25000.0,3,1,1,0,210,10,263,36,5.0
204,2014.0,500000.0,130000.0,1,1,1,2,323,36,312,199,5.0
1978,2004.0,170000.0,120000.0,3,1,1,2,393,121,322,441,5.41671936259011
907,2013.0,300000.0,40000.0,1,1,1,0,167,32,2,241,7.0
996,2016.0,710000.0,60000.0,1,1,1,0,189,90,207,162,7.0
1583,2012.0,220000.0,70000.0,1,1,1,4,271,12,248,161,5.0
1281,2020.0,654000.0,1000.0,3,1,0,0,287,10,261,41,5.0
1613,2019.0,835000.0,10000.0,3,1,0,0,98,46,10,128,5.0
250,2010.0,250000.0,47000.0,3,1,1,0,113,44,6,104,5.0
1347,2019.0,600000.0,18000.0,3,1,1,0,287,10,261,41,5.0
1310,2016.0,459999.0,60000.0,3,1,1,0,270,10,272,55,5.0
1547,2018.0,275000.0,20000.0,3,1,1,0,328,120,220,426,5.0
262,2017.0,408000.0,60000.0,3,1,1,0,193,9,285,34,5.0
1028,2018.0,1200000.0,25000.0,1,1,1,0,107,71,92,331,7.0
688,2014.0,375000.0,52000.0,3,1,1,0,217,10,263,35,5.0
1106,2006.0,94500.0,44000.0,3,1,1,0,238,112,180,398,5.0
2028,2011.0,300000.0,17000.0,3,1,1,0,144,11,241,27,5.0
373,2009.0,350000.0,35000.0,3,1,1,0,159,35,44,116,5.0
1915,2011.0,975000.0,120000.0,1,1,1,4,20,102,117,318,7.0
760,2015.0,600000.0,100000.0,3,1,1,0,204,10,262,48,5.0
1934,2014.0,700000.0,300000.0,1,1,1,2,49,85,5,191,7.0
854,2017.0,640000.0,90000.0,1,1,1,0,145,32,232,182,7.0
484,2017.0,1110000.0,186000.0,1,1,1,0,235,39,59,275,5.0
1198,2014.0,570000.0,79000.0,1,1,1,2,268,13,293,193,7.0
1926,2010.0,451999.0,120000.0,1,1,1,0,45,85,7,187,7.0
1559,2016.0,240000.0,59300.0,3,1,1,0,359,113,188,405,5.0
948,2014.0,680000.0,120000.0,1,1,1,0,115,90,248,190,7.0
1857,2015.0,350000.0,60000.0,1,1,1,0,326,13,244,174,5.0
2047,2012.0,360000.0,60000.0,3,1,1,4,104,46,16,129,5.0
295,2010.0,250000.0,80000.0,3,1,1,2,119,9,232,7,5.0
1347,2019.0,550000.0,11500.0,3,1,1,0,287,10,261,41,5.0
508,2012.0,180000.0,56000.0,3,1,1,0,281,114,191,407,5.0
440,2016.0,425000.0,68000.0,1,1,1,0,379,36,313,193,5.0
1827,2019.0,409999.0,25000.0,3,1,1,0,342,12,276,49,5.0
1827,2018.0,438999.0,25000.0,3,1,1,0,342,12,276,49,5.0
1485,2014.0,225000.0,100000.0,3,1,1,0,227,11,221,10,5.0
851,2017.0,580000.0,95000.0,1,1,1,0,129,90,207,160,9.0
1314,2008.0,200000.0,100000.0,3,1,1,0,175,14,280,50,5.0
594,2006.0,75000.0,90000.0,3,1,1,2,393,121,322,441,5.41671936259011
157,2013.0,250000.0,47000.0,1,1,1,0,249,13,248,185,5.0
1244,2011.0,170000.0,175000.0,1,1,1,2,281,13,241,178,5.0
1289,2010.0,300000.0,60000.0,3,1,1,2,175,10,280,50,5.0
836,2005.0,160000.0,300000.0,1,1,1,4,65,90,207,157,7.0
1307,2014.0,409999.0,150000.0,1,1,1,4,335,13,244,178,5.0
726,2012.0,350000.0,110000.0,1,1,1,4,327,24,297,224,5.0
1558,2019.0,310000.0,25000.0,3,1,1,0,359,113,188,405,5.0
1106,2010.0,135000.0,95000.0,3,1,1,4,238,112,180,398,5.0
1247,2010.0,220000.0,100000.0,1,1,1,0,281,13,241,43,5.0
549,2017.0,570000.0,20000.0,3,1,1,0,210,10,263,36,5.0
1307,2014.0,500000.0,84000.0,1,1,1,0,335,13,244,178,5.0
735,2016.0,875000.0,40000.0,1,1,1,0,318,24,292,221,5.0
1694,2011.0,210000.0,100000.0,1,1,1,0,217,26,232,94,5.0
1694,2011.0,210000.0,120000.0,1,1,1,0,225,26,232,94,5.0
603,2010.0,200000.0,80000.0,2,1,1,2,60,2,206,431,5.0
1103,2011.0,175000.0,175000.0,3,1,1,2,238,112,180,398,5.0
717,2017.0,700000.0,30000.0,3,1,1,0,204,10,262,48,5.0
717,2017.0,700000.0,30000.0,3,1,1,0,204,10,262,48,5.0
546,2019.0,550000.0,28000.0,3,1,0,0,210,10,263,36,5.0
577,2019.0,420000.0,20000.0,3,1,1,2,249,2,225,440,5.0
757,2009.0,210000.0,89322.0,3,1,1,2,159,10,257,19,5.0
61,2013.0,175000.0,76000.0,1,1,1,0,363,116,196,123,5.0
1106,2012.0,180000.0,70000.0,3,1,1,2,238,112,180,398,5.0
1104,2007.0,118000.0,110000.0,3,1,1,2,238,112,180,398,5.0
648,2007.0,170000.0,120000.0,1,1,1,2,154,32,30,250,5.0
1421,2009.0,120000.0,110000.0,3,1,1,2,194,1,210,415,5.0
1106,2009.0,170000.0,90000.0,3,1,1,4,238,112,180,398,5.0
1359,2018.0,700000.0,60000.0,1,1,1,0,384,13,244,178,5.0
827,2014.0,500000.0,48300.0,1,1,1,2,129,90,206,182,7.0
1385,2007.0,80000.0,63000.0,3,1,0,4,210,1,220,415,5.0
385,2008.0,105000.0,110000.0,3,1,1,2,180,35,253,66,5.0
1297,2016.0,425000.0,120000.0,1,1,1,4,374,13,244,178,5.0
738,2017.0,625000.0,23511.0,3,1,1,0,204,10,262,48,5.0
721,2017.0,640000.0,22512.0,3,1,1,0,204,10,262,48,5.0
706,2010.0,180000.0,120000.0,3,1,1,0,251,10,255,32,5.0
1247,2009.0,155000.0,120000.0,1,1,1,0,281,13,241,43,5.0
1390,2007.0,85000.0,100000.0,3,1,1,4,210,1,220,415,5.0
706,2011.0,250000.0,70000.0,3,1,1,0,251,10,255,32,5.0
643,2017.0,1000000.0,15000.0,3,1,0,0,160,42,51,130,5.0
126,2016.0,350000.0,16500.0,3,1,1,0,263,11,220,10,5.0
1317,2018.0,740000.0,50000.0,1,1,1,0,384,13,245,178,5.0
145,2018.0,300000.0,19000.0,3,1,1,0,317,120,220,426,5.0
1992,2017.0,550000.0,50000.0,1,1,1,0,298,36,29,261,5.0
828,2017.0,710000.0,70000.0,1,1,1,0,129,90,206,182,7.0
828,2017.0,700000.0,70000.0,1,1,1,0,129,90,206,182,7.0
827,2016.0,550000.0,120000.0,1,1,1,0,129,90,206,182,7.0
710,2015.0,375000.0,60000.0,2,1,1,0,220,2,226,436,5.0
1792,2015.0,600000.0,60000.0,1,1,1,0,72,71,71,302,7.0
1338,2013.0,380000.0,76000.0,1,1,1,2,325,13,244,178,5.0
1247,2012.0,300000.0,70000.0,1,1,1,0,332,13,242,178,5.0
1062,1998.0,45000.0,80000.0,3,1,1,1,136,112,172,388,4.0
1941,2010.0,450000.0,210000.0,1,1,1,2,45,85,7,187,8.0
850,2015.0,475000.0,128000.0,1,1,1,4,129,90,207,160,9.0
1579,2019.0,650000.0,5000.0,3,1,1,0,244,120,235,434,7.0
1398,2011.0,200000.0,70000.0,2,1,1,0,371,119,199,408,5.0
1338,2013.0,350000.0,85000.0,1,1,1,0,325,13,244,178,5.0
1373,2018.0,911999.0,25000.0,1,1,0,0,350,13,289,193,5.0
1311,2018.0,650000.0,15000.0,3,1,1,0,287,10,261,41,5.0
1314,2012.0,350000.0,30000.0,3,1,1,0,175,14,280,50,5.0
1236,2016.0,190000.0,80000.0,3,1,1,2,154,112,169,388,8.0
654,2019.0,1200000.0,40000.0,1,1,1,0,307,39,59,272,5.0
820,2013.0,305000.0,160000.0,1,1,1,0,129,90,206,182,7.0
483,2015.0,850000.0,108000.0,1,1,1,0,235,39,59,275,5.0
2001,2011.0,350000.0,120000.0,1,1,1,2,103,55,21,252,5.0
601,2010.0,180000.0,55000.0,3,1,1,1,186,2,206,431,5.0
1776,2008.0,200000.0,110000.0,1,1,1,0,72,71,73,302,7.0
1893,2011.0,375000.0,80000.0,1,1,1,0,393,121,322,441,5.41671936259011
362,2012.0,229999.0,110000.0,3,1,1,0,225,11,285,16,5.0
1404,2006.0,135000.0,62900.0,3,1,1,0,210,119,224,424,5.0
2003,2011.0,425000.0,120000.0,1,1,1,2,223,59,73,303,5.0
1020,2016.0,1350000.0,70000.0,1,1,1,0,131,71,76,311,7.0
230,2009.0,480000.0,70000.0,1,1,1,4,8,89,80,310,7.0
1297,2017.0,455000.0,60000.0,1,1,1,0,384,13,245,178,5.0
1413,2015.0,320000.0,60000.0,3,1,1,0,258,119,221,424,5.0
529,2019.0,693000.0,4000.0,3,1,1,0,204,10,263,58,5.0
1374,2017.0,830000.0,35000.0,1,1,1,0,350,13,289,193,5.0
566,2016.0,470000.0,13500.0,3,1,1,0,210,10,264,50,5.0
407,2017.0,1100000.0,26000.0,3,1,0,0,188,35,42,115,5.0
1861,2016.0,325000.0,50000.0,1,1,1,0,327,13,291,192,5.0
508,2014.0,215000.0,50000.0,3,1,1,0,281,114,191,407,5.0
1347,2018.0,560000.0,25000.0,3,1,1,0,307,10,261,41,5.0
1135,2017.0,400000.0,30000.0,3,1,0,2,331,119,221,424,5.0
788,2017.0,2625000.0,9000.0,1,0,0,0,65,67,124,362,5.0
809,2019.0,5150000.0,20000.0,3,0,0,0,315,83,153,197,5.0
789,2017.0,3200000.0,45000.0,1,0,0,0,223,67,124,362,5.0
1794,2015.0,503000.0,110000.0,1,1,1,0,78,71,86,300,7.0
2054,2019.0,3800000.0,20000.0,1,1,0,0,188,60,141,345,5.0
1867,2016.0,2000000.0,68089.0,3,2,0,0,219,85,96,209,5.0
1391,2013.0,225000.0,58343.0,3,2,1,0,303,119,222,424,5.0
1112,2018.0,740000.0,38817.0,1,0,1,0,380,13,244,178,5.0
449,2016.0,550000.0,56494.0,3,2,1,0,194,12,291,31,5.0
1950,2013.0,750000.0,79328.0,1,2,1,2,49,85,5,188,7.0
1280,2019.0,650000.0,5621.0,3,2,0,0,307,10,261,41,5.0
1907,2017.0,625000.0,25538.0,3,2,1,0,153,34,292,88,5.0
1283,2018.0,600000.0,69779.0,3,0,0,0,307,10,261,41,5.0
542,2017.0,450000.0,56290.0,1,0,1,0,346,6,243,170,5.0
51,2019.0,5400000.0,7500.0,1,0,0,0,153,64,141,348,5.0
51,2019.0,5500000.0,8500.0,1,0,0,0,153,64,141,348,5.0
343,2019.0,779000.0,7032.0,3,2,0,0,212,12,293,31,5.0
1614,2016.0,645000.0,11000.0,3,0,0,0,84,46,14,129,5.0
2053,2018.0,2475000.0,2000.0,1,0,0,0,154,61,90,322,5.0
578,1999.0,60000.0,140000.0,3,1,1,4,393,121,322,441,5.41671936259011
193,2017.0,725000.0,45000.0,1,1,1,0,327,36,317,199,5.0
1391,2013.0,225000.0,58343.0,3,2,1,0,303,119,222,424,5.0
1112,2018.0,740000.0,38817.0,1,0,1,0,380,13,244,178,5.0
1280,2019.0,650000.0,5621.0,3,2,0,0,307,10,261,41,5.0
1907,2017.0,625000.0,25538.0,3,2,1,0,153,34,292,88,5.0
1283,2018.0,600000.0,69779.0,3,0,0,0,307,10,261,41,5.0
542,2017.0,450000.0,56290.0,1,0,1,0,346,6,243,170,5.0
361,2014.0,325000.0,52442.0,3,2,1,2,202,11,285,16,5.0
704,2013.0,229999.0,39000.0,3,0,1,0,251,10,255,32,5.0
1468,2007.0,400000.0,42000.0,3,0,0,0,25,51,134,286,5.0
2013,2015.0,449000.0,34156.0,3,0,1,0,144,11,244,27,5.0
549,2017.0,455000.0,34152.0,3,0,1,0,210,10,263,36,5.0
10,2015.0,1750000.0,37000.0,1,0,0,0,196,59,137,350,5.0
1973,2017.0,1390000.0,98000.0,1,0,0,0,17,96,118,328,7.0
492,2019.0,1150000.0,31000.0,3,0,1,0,126,42,51,127,5.0
719,2018.0,650000.0,62841.0,3,2,1,0,204,10,262,48,5.0
483,2016.0,950000.0,38600.0,1,0,1,0,235,39,59,275,5.0
1294,2018.0,698000.0,27654.0,1,0,0,0,384,13,245,178,5.0
483,2017.0,975000.0,48698.0,1,0,1,0,235,39,59,275,5.0
1406,2018.0,445000.0,32995.0,3,0,0,0,259,10,261,41,5.0
1858,2018.0,539000.0,60000.0,1,1,1,0,326,13,244,174,5.0
1357,2010.0,350000.0,110000.0,1,1,1,1,183,13,248,178,5.0
967,2011.0,550000.0,260000.0,1,1,1,1,32,71,47,287,8.0
1527,2015.0,550000.0,130000.0,1,1,1,2,255,29,273,194,5.0
2023,2011.0,330000.0,120000.0,1,1,1,0,309,12,241,161,5.0
504,2014.0,220000.0,80000.0,3,1,1,4,281,114,191,407,5.0
1253,2013.0,415000.0,60000.0,3,1,1,2,202,10,281,50,5.0
1104,2007.0,150000.0,75000.0,3,1,1,0,238,112,180,398,5.0
538,2005.0,150000.0,89000.0,3,1,1,2,113,17,269,53,5.0
